episode,episode_seed,training_stage,bgh_bayesian_game_enabled,bgh_heuristic_guidance_enabled,bgh_guidance_lambda,bgh_zero_diff_mode,cloud_enabled,neighbor_feedback_collection_enabled,neighbor_feedback_decision_enabled,neighbor_feedback_episode_terminal_jobs_seen,neighbor_feedback_episode_pair_samples,neighbor_feedback_total_terminal_jobs_seen,neighbor_feedback_total_pair_samples,neighbor_feedback_active_pair_count,wall_time_seconds,simulation_end_time,training_episode_reward,total_jobs,completed_jobs,dropped_jobs,unresolved_jobs,completion_rate,drop_rate,queued_jobs,queue_admission_rate,started_from_waiting_jobs,waiting_timeout_drops,waiting_timeout_drop_rate,max_waiting_queue_length,remaining_waiting_jobs,energy_normalization_j,energy_cost_weight,energy_optimization_enabled,routing_decision_count,routing_actor_controlled_count,routing_forced_action_count,routing_orchestrator_action_count,routing_random_action_count,routing_policy_action_count,routing_self_count,routing_self_rate,routing_edge_count,routing_edge_rate,routing_cloud_count,routing_cloud_rate,routing_drop_count,routing_drop_rate,multi_hop_job_count,multi_hop_job_rate,avg_routing_edge_hops_per_job,max_routing_hops,routing_source_target_matrix_json,routing_reward_by_agent_json,host_decision_count,host_random_action_count,host_policy_action_count,host_started_count,host_started_rate,host_queued_count,host_queued_rate,host_dropped_count,host_dropped_rate,routing_episode_updates,routing_replay_size,routing_replay_trainable_size,routing_update_step,routing_global_decision_steps,routing_training_action_steps,routing_critic_loss,routing_q1_loss,routing_q2_loss,routing_actor_loss,routing_alpha_loss,routing_alpha,routing_policy_entropy,routing_target_entropy,routing_mean_q1,routing_mean_q2,routing_mean_target_q,host_episode_updates,host_replay_size_total,host_training_action_steps_total,host_update_step_total,host_critic_loss,host_q1_loss,host_q2_loss,host_actor_loss,host_alpha_loss,host_alpha_mean,host_policy_entropy,host_target_entropy,host_mean_q1,host_mean_q2,host_mean_target_q,routing_layer_reward_sum,host_layer_reward_sum,terminal_trace_flushed_count,routing_transition_flushed_count,host_transition_flushed_count,pending_trace_count_end,finalized_trace_count_end,causal_terminal_job_gap,sla_satisfied_jobs,sla_violated_completed_jobs,sla_satisfaction_rate,sla_violation_rate,mean_sla_violation_degree,total_completion_time,avg_completion_time,episode_energy_time_s,energy_time_gap_s,edge_idle_energy_j,edge_cpu_dynamic_energy_j,edge_gpu_dynamic_energy_j,edge_total_energy_j,cloud_compute_energy_j,system_compute_energy_j,system_dynamic_compute_energy_j,transfer_energy_j,edge_edge_transfer_energy_j,edge_cloud_transfer_energy_j,total_system_energy_j,total_system_energy_kwh,edge_idle_avg_power_w,edge_cpu_dynamic_avg_power_w,edge_gpu_dynamic_avg_power_w,edge_total_avg_power_w,cloud_compute_avg_power_w,system_compute_avg_power_w,transfer_equivalent_avg_power_w,system_total_equivalent_avg_power_w,edge_idle_energy_share,edge_cpu_dynamic_energy_share,edge_gpu_dynamic_energy_share,cloud_compute_energy_share,transfer_energy_share,system_energy_per_completed_job_j,system_energy_per_total_job_j,task_compute_energy_j,task_transfer_energy_j,task_attributable_energy_j,task_compute_energy_per_completed_job_j,task_attributable_energy_per_total_job_j,transfer_split_gap_j,transfer_job_accounting_gap_j,task_edge_edge_transfer_energy_j,task_edge_cloud_transfer_energy_j,workload_total_cpu_request,workload_mean_cpu_request,workload_max_cpu_request,workload_total_gpu_request,workload_mean_gpu_request,workload_max_gpu_request,workload_gpu_job_ratio,workload_total_duration_s,workload_mean_duration_s,workload_p95_duration_s,workload_max_duration_s,workload_arrival_span_s,workload_observed_arrival_rate,edge_completed_jobs,edge_total_cpu_capacity,edge_total_gpu_capacity,edge_cpu_resource_seconds,edge_gpu_resource_seconds,edge_avg_cpu_load,edge_peak_cpu_load,edge_avg_gpu_load,edge_peak_gpu_load,edge_avg_running_jobs,edge_peak_running_jobs,edge_host_avg_cpu_load_mean,edge_host_avg_cpu_load_std,edge_host_avg_cpu_load_p95,edge_host_avg_gpu_load_mean,edge_host_avg_gpu_load_std,edge_host_busy_ratio_mean,edge_host_busy_ratio_max,cloud_completed_jobs,cloud_cpu_resource_seconds,cloud_gpu_resource_seconds,cloud_avg_used_cpu,cloud_peak_used_cpu,cloud_avg_used_gpu,cloud_peak_used_gpu,cloud_avg_running_jobs,cloud_peak_running_jobs,cloud_busy_ratio
69,110,host_pretrain,True,True,0.0,False,True,True,True,1000,0,69000,0,0,9.76003729999502,12710.09603058705,0.0,1000,912,88,0,0.912,0.088,221,0.221,143,0,0.0,6,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 222}, ""DC-2"": {""DC-2"": 208}, ""DC-3"": {""DC-3"": 190}, ""DC-4"": {""DC-4"": 185}, ""DC-5"": {""DC-5"": 195}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,769,0.769,221,0.221,10,0.01,0,0,0,0,69000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,69000,69000,22006,2.1693512996829365,1.0803322225096692,1.0890190769951658,-2.0625882115497056,-0.624918027895974,0.08992233127355576,0.8528403713408694,0.5966645377090728,0.37395362354874373,0.3739695560995979,0.37631914480793405,0.0,1750.956912316906,1000,0,1000,0,0,0,896,16,0.896,0.104,0.09730192728437044,1033121.8650630038,1132.8090625690832,12710.09603058705,0.0,171586296.41292518,8051396.68750002,39401501.020725355,219039194.12115055,0.0,219039194.12115055,47452897.70822538,0.0,0.0,0.0,219039194.12115055,60.84422058920849,13500.0,633.464662117753,3100.0159971966386,17233.48065931439,0.0,17233.48065931439,0.0,17233.48065931439,0.7833588737457682,0.03675778994624493,0.17988333630798692,0.0,0.0,240174.5549574019,219039.19412115056,52665969.825591326,0.0,52665969.825591326,57747.773931569434,52665.969825591324,0.0,0.0,0.0,0.0,21985.2,21.9852,184.0,818.6000000000001,0.8186000000000001,1.0,1.0,996749.0,996.749,3426.199999999999,4569.0,6867.264452779532,0.14547277258205105,912,14528.0,254.0,21698339.4,811216.8999999999,0.11750919063653814,0.2240501101321586,0.25127798524486306,0.5035433070866142,76.34812496024703,154,0.1055774436862919,0.17899263801804025,0.4710448690887511,0.127159277247833,0.19188405874986758,0.2249639630284445,0.9369409716671638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
70,111,host_pretrain,True,True,0.0,False,True,True,True,1000,0,70000,0,0,10.260190900000453,11810.8612992602,0.0,1000,916,84,0,0.916,0.084,197,0.197,128,0,0.0,7,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 183}, ""DC-2"": {""DC-2"": 233}, ""DC-3"": {""DC-3"": 202}, ""DC-4"": {""DC-4"": 185}, ""DC-5"": {""DC-5"": 197}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,788,0.788,197,0.197,15,0.015,0,0,0,0,70000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,70000,70000,22508,2.15377898888284,1.0714206730583276,1.0823583176055278,-2.059184648601182,-0.6379884742794046,0.0896623894572258,0.8598116814377773,0.5982392622655132,0.39437725624269937,0.39447833841993096,0.39419993971923434,0.0,1793.4869995326426,1000,0,1000,0,0,0,896,20,0.896,0.104,0.09475670101517898,981915.6845991944,1071.9603543659327,11810.8612992602,0.0,159446627.54001257,6680737.187499986,38691626.22300457,204818990.95051715,0.0,204818990.95051715,45372363.41050456,0.0,0.0,0.0,204818990.95051715,56.89416415292143,13499.999999999989,565.6435223668616,3275.936042482195,17341.57956484905,0.0,17341.57956484905,0.0,17341.57956484905,0.7784757985578289,0.03261776242767452,0.18890643901449647,0.0,0.0,223601.5185049314,204818.99095051715,50261039.48574375,0.0,50261039.48574375,54870.1304429517,50261.03948574376,0.0,0.0,0.0,0.0,19715.0,19.715,192.0,850.3000000000001,0.8503000000000001,1.0,1.0,959117.0,959.117,3087.949999999999,4486.0,7006.674657308596,0.14257833406863735,916,14528.0,254.0,17573411.0,801000.6,0.10241620182189304,0.19472742290748898,0.2670038695221041,0.4523622047244094,78.36058493532315,136,0.09427392039447711,0.16603098215866668,0.47811880766296966,0.13462886699885288,0.19840761552466732,0.23427711588164388,0.9954880072678755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
71,112,host_pretrain,True,True,0.0,False,True,True,True,1000,0,71000,0,0,10.156478000004427,12788.58172780457,0.0,1000,884,116,0,0.884,0.116,249,0.249,141,0,0.0,17,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 210}, ""DC-2"": {""DC-2"": 185}, ""DC-3"": {""DC-3"": 208}, ""DC-4"": {""DC-4"": 188}, ""DC-5"": {""DC-5"": 209}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,743,0.743,249,0.249,8,0.008,0,0,0,0,71000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,71000,71000,23006,2.1032445175820085,1.0470555996200646,1.0561889193982006,-2.064414967494796,-0.6759643456393696,0.08940173387527466,0.8729812859531387,0.596821987006559,0.40005528214705516,0.3996825527145441,0.39990315795408554,0.0,1573.7190595501445,1000,0,1000,0,0,0,867,17,0.867,0.133,0.12190210580010162,997200.838902491,1128.0552476272524,12788.58172780457,0.0,172645853.32536173,7489743.124999991,40106219.5167948,220241815.96715653,0.0,220241815.96715653,47595962.64179479,0.0,0.0,0.0,220241815.96715653,61.17828221309904,13500.000000000002,585.6586198855815,3136.095962040654,17221.754581926238,0.0,17221.754581926238,0.0,17221.754581926238,0.7838922530093353,0.034006907780477505,0.18210083921018716,0.0,0.0,249142.32575470195,220241.81596715652,52366800.98643058,0.0,52366800.98643058,59238.462654333234,52366.80098643058,0.0,0.0,0.0,0.0,20956.4,20.956400000000002,184.0,839.4000000000001,0.8394000000000001,1.0,1.0,960221.0,960.221,3205.149999999998,4571.0,6540.610431686675,0.15273803728781024,884,14528.0,254.0,19955095.0,792262.2999999993,0.10740526852395689,0.2087692731277533,0.24390061226291204,0.5059055118110238,72.48481651288905,150,0.09760976998093036,0.1631178043321096,0.4222852903363948,0.12884228760235356,0.18947883444763525,0.2303798697638627,0.9888162081181728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
72,113,host_pretrain,True,True,0.0,False,True,True,True,1000,0,72000,0,0,9.8530505000017,12461.22825111814,0.0,1000,913,87,0,0.913,0.087,199,0.199,116,0,0.0,19,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 195}, ""DC-2"": {""DC-2"": 188}, ""DC-3"": {""DC-3"": 215}, ""DC-4"": {""DC-4"": 184}, ""DC-5"": {""DC-5"": 218}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,797,0.797,199,0.199,4,0.004,0,0,0,0,72000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,502,72000,72000,23508,2.070907504316345,1.0314505937327427,1.03945691378943,-2.0688540327596474,-0.6510136620145276,0.08914085775613785,0.8635161262584398,0.5977544029395419,0.4238996650110856,0.4240569187573109,0.4251959697673639,0.0,1751.6153007347932,1000,0,1000,0,0,0,896,17,0.896,0.104,0.09480219981720034,1009351.0072137088,1105.5323189635365,12461.22825111814,0.0,168226581.39009482,7195881.9375,39506685.35459788,214929148.68219268,0.0,214929148.68219268,46702567.29209788,0.0,0.0,0.0,214929148.68219268,59.70254130060908,13499.999999999995,577.4616909737061,3170.3684868345917,17247.83017780829,0.0,17247.83017780829,0.0,17247.83017780829,0.7827071498749798,0.03348025142992712,0.1838125986950931,0.0,0.0,235409.80140437314,214929.1486821927,51626390.73773695,0.0,51626390.73773695,56545.88251668888,51626.39073773695,0.0,0.0,0.0,0.0,18553.6,18.5536,184.0,847.0,0.847,1.0,1.0,974193.0,974.193,3157.0499999999975,4557.0,6827.124489747188,0.146328077289388,913,14528.0,254.0,19097115.200000003,799048.1999999996,0.10548752084465816,0.2097329295154185,0.2524517641217135,0.5027559055118109,75.5599673664202,147,0.09624361516228436,0.1670497903138711,0.43798714721482357,0.13050001711140174,0.19668429186119965,0.22599655753338188,0.9436546335234034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
73,114,host_pretrain,True,True,0.0,False,True,True,True,1000,0,73000,0,0,9.656711700001324,15918.901308495919,0.0,1000,820,180,0,0.82,0.18,343,0.343,171,0,0.0,26,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 191}, ""DC-2"": {""DC-2"": 180}, ""DC-3"": {""DC-3"": 207}, ""DC-4"": {""DC-4"": 218}, ""DC-5"": {""DC-5"": 204}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,649,0.649,343,0.343,8,0.008,0,0,0,0,73000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,73000,73000,24008,2.05240169107914,1.0222730751037599,1.0301286177039146,-2.0475680956840514,-0.6079429830610752,0.08889296054840087,0.8444469454288482,0.5965065636634826,0.43057660453394053,0.43023315903544423,0.43280368625745175,0.0,1143.7786447458366,1000,0,1000,0,0,0,799,21,0.799,0.201,0.18998605577948696,1045979.7774799638,1275.5850944877607,15918.901308495919,0.0,214905167.66469482,7848648.999999998,41691194.18912694,264445010.85382175,0.0,264445010.85382175,49539843.18912694,0.0,0.0,0.0,264445010.85382175,73.45694745939493,13499.999999999995,493.0396167360604,2618.974348868935,16612.01396560499,0.0,16612.01396560499,0.0,16612.01396560499,0.8126648597786885,0.029679701555566592,0.15765543866574488,0.0,0.0,322493.9156753924,264445.01085382176,54383022.49277778,0.0,54383022.49277778,66320.75913753388,54383.02249277778,0.0,0.0,0.0,0.0,19614.2,19.6142,184.0,843.1,0.8431000000000001,1.0,1.0,1015646.0,1015.646,3531.2,4575.0,6700.269484969488,0.14909848062693992,820,14528.0,254.0,21131790.2,815018.1999999995,0.0913728915905714,0.21890143171806167,0.20156749568851456,0.4799212598425198,58.978504973764956,140,0.08217326945601008,0.14420246788783952,0.3947438922274295,0.10813755086736243,0.15877392259403497,0.18830321510144366,0.9997271117176134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
74,115,host_pretrain,True,True,0.0,False,True,True,True,1000,0,74000,0,0,10.753821099999186,12782.610904362586,0.0,1000,862,138,0,0.862,0.138,302,0.302,177,0,0.0,18,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 200}, ""DC-2"": {""DC-2"": 178}, ""DC-3"": {""DC-3"": 223}, ""DC-4"": {""DC-4"": 209}, ""DC-5"": {""DC-5"": 190}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,685,0.685,302,0.302,13,0.013,0,0,0,0,74000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,74000,74000,24506,2.0711676079824746,1.0316483416710513,1.0395192663114234,-2.0427590627746888,-0.5672553104673883,0.08865558058023452,0.8262364455016262,0.5952721515812548,0.4222610054395524,0.42198481870792715,0.42230658794951487,0.0,1422.3240556019746,1000,0,1000,0,0,0,831,31,0.831,0.169,0.1469882536267851,1124777.3716765726,1304.846138835931,12782.610904362586,0.0,172565247.20889476,8031142.96874999,40496385.060441986,221092775.23808676,0.0,221092775.23808676,48527528.02919198,0.0,0.0,0.0,221092775.23808676,61.41465978835743,13499.999999999989,628.2865862723738,3168.083998130691,17296.370584403056,0.0,17296.370584403056,0.0,17296.370584403056,0.7805105663134652,0.036324764389526275,0.18316466929700848,0.0,0.0,256488.13832724682,221092.77523808676,53859089.039460026,0.0,53859089.039460026,62481.54180911836,53859.08903946003,0.0,0.0,0.0,0.0,22816.0,22.816,192.0,841.8,0.8418,1.0,1.0,1035042.0,1035.042,3341.0499999999975,4543.0,6571.854671995188,0.15201188246859204,862,14528.0,254.0,22019078.0,835346.3000000002,0.11856970225272684,0.2321035242290749,0.25728428919849994,0.5015748031496061,77.00320438167033,146,0.10471443104539575,0.17532891412913032,0.5025963833588993,0.1304830063653707,0.19544419094102825,0.22580264954635643,0.9942635352248306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
75,116,host_pretrain,True,True,0.0,False,True,True,True,1000,0,75000,0,0,10.546061000000918,13055.953632190667,0.0,1000,825,175,0,0.825,0.175,360,0.36,193,0,0.0,16,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 202}, ""DC-2"": {""DC-2"": 184}, ""DC-3"": {""DC-3"": 196}, ""DC-4"": {""DC-4"": 181}, ""DC-5"": {""DC-5"": 237}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,632,0.632,360,0.36,8,0.008,0,0,0,0,75000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,75000,75000,25006,1.9851348031759262,0.9884254237413407,0.9967093796133996,-2.059432457447052,-0.6401108468770981,0.08840127289295197,0.8585866918563843,0.5986780731678009,0.5020501339323818,0.5023578975386918,0.5030713256448507,0.0,1170.6439078980766,1000,0,1000,0,0,0,801,24,0.801,0.199,0.18425515077676136,1110838.9263441493,1346.471425871696,13055.953632190667,0.0,176255374.03457406,8550884.843750011,40929590.893379994,225735849.77170405,0.0,225735849.77170405,49480475.73713,0.0,0.0,0.0,225735849.77170405,62.70440271436224,13500.000000000004,654.9414224838398,3134.9369066740774,17289.87832915792,0.0,17289.87832915792,0.0,17289.87832915792,0.7808036437846642,0.037880048084510606,0.18131630813082536,0.0,0.0,273619.21184448974,225735.84977170406,54990196.055710785,0.0,54990196.055710785,66654.78309783126,54990.19605571079,0.0,0.0,0.0,0.0,20833.0,20.833,184.0,855.6,0.8556,1.0,1.0,1041695.0,1041.695,3611.0499999999993,4578.0,6770.745856591058,0.1475465216328438,825,14528.0,254.0,23177540.0,857017.2000000004,0.12219485181455655,0.2446998898678414,0.2584325557229167,0.5047244094488188,75.93600804123334,150,0.1091569037473065,0.18011966157877127,0.47621872430701156,0.1289068897158459,0.19265135846537468,0.23299587566233115,0.9991818139714684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
76,117,host_pretrain,True,True,0.0,False,True,True,True,1000,0,76000,0,0,10.57816879999882,13419.519629716031,0.0,1000,862,138,0,0.862,0.138,362,0.362,231,0,0.0,13,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 211}, ""DC-2"": {""DC-2"": 205}, ""DC-3"": {""DC-3"": 187}, ""DC-4"": {""DC-4"": 194}, ""DC-5"": {""DC-5"": 203}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,631,0.631,362,0.362,7,0.007,0,0,0,0,76000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,76000,76000,25506,2.008586018323898,0.999502750992775,1.0090832670331,-2.033166949748993,-0.6109945110529661,0.08814442902803421,0.8450485689640045,0.5974016854763031,0.4780613313280046,0.47861026754975317,0.4797361687347293,0.0,1394.672369116054,1000,0,1000,0,0,0,833,29,0.833,0.167,0.14958454445124766,1201601.0134434297,1393.9686930898256,13419.519629716031,0.0,181163515.0011664,7859505.781250001,42989887.907240964,232012908.68965736,0.0,232012908.68965736,50849393.688490964,0.0,0.0,0.0,232012908.68965736,64.44803019157149,13499.999999999998,585.6771328718802,3203.5340379878166,17289.211170859697,0.0,17289.211170859697,0.0,17289.211170859697,0.7808337735358183,0.03387529523955475,0.185290931224627,0.0,0.0,269156.5066005306,232012.90868965737,56722805.10553861,0.0,56722805.10553861,65803.71821988237,56722.80510553861,0.0,0.0,0.0,0.0,20712.0,20.712,184.0,861.9,0.8619,1.0,1.0,1084854.0,1084.854,3535.5999999999995,4496.0,6685.8803488558115,0.14941936556955643,862,14528.0,254.0,20880227.0,916530.3000000002,0.10710072597687594,0.20759911894273128,0.2688909221373055,0.5374015748031498,77.60315039101269,152,0.09761285547864668,0.16789126157730733,0.4733843244513683,0.13225531158879167,0.19903645318529944,0.2239523841748511,0.9961247274819198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
77,118,host_pretrain,True,True,0.0,False,True,True,True,1000,0,77000,0,0,10.374078399996506,15565.875526500638,0.0,1000,896,104,0,0.896,0.104,222,0.222,128,0,0.0,18,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 200}, ""DC-2"": {""DC-2"": 185}, ""DC-3"": {""DC-3"": 208}, ""DC-4"": {""DC-4"": 200}, ""DC-5"": {""DC-5"": 207}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,768,0.768,222,0.222,10,0.01,0,0,0,0,77000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,500,77000,77000,26006,2.006978646993637,1.0003478635549545,1.0066307809352875,-2.0361272716522216,-0.6317631224989891,0.08788611739873886,0.8521630141735077,0.5968384499549866,0.48595996091142296,0.48597002601623535,0.4866973610371351,0.0,1645.0515492299926,1000,0,1000,0,0,0,874,22,0.874,0.126,0.11412024427435445,1022994.995459351,1141.7354860037399,15565.875526500638,0.0,210139319.6077587,8139905.968749994,40534949.05004262,258814174.62655133,0.0,258814174.62655133,48674855.018792614,0.0,0.0,0.0,258814174.62655133,71.89282628515315,13500.000000000005,522.9327418744897,2604.0905300207855,16627.023271895283,0.0,16627.023271895283,0.0,16627.023271895283,0.8119312626944538,0.03145077343810571,0.1566179638674404,0.0,0.0,288855.1056099903,258814.17462655134,53550853.03056736,0.0,53550853.03056736,59766.57704304393,53550.85303056736,0.0,0.0,0.0,0.0,21608.4,21.608400000000003,184.0,854.4000000000001,0.8544,1.0,1.0,962188.0,962.188,3313.199999999998,4570.0,6713.180183817285,0.14881173641192857,896,14528.0,254.0,22202449.0,803139.9000000001,0.09817965387645221,0.21689151982378854,0.20313461358810328,0.4866141732283466,59.70271305445299,146,0.0871554569790817,0.14834515165377338,0.3902824489692596,0.10716034714270858,0.1537670826618086,0.1853114866066585,0.8246783338674541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
78,119,host_pretrain,True,True,0.0,False,True,True,True,1000,0,78000,0,0,9.460543599998346,14538.744127132864,0.0,1000,862,138,0,0.862,0.138,234,0.234,107,0,0.0,20,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 186}, ""DC-2"": {""DC-2"": 197}, ""DC-3"": {""DC-3"": 220}, ""DC-4"": {""DC-4"": 184}, ""DC-5"": {""DC-5"": 213}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,755,0.755,234,0.234,11,0.011,0,0,0,0,78000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,498,78000,78000,26504,1.9510321358600295,0.9717538735593658,0.9792782645148924,-2.0618602913546273,-0.7003817654039007,0.08758250921964646,0.881231610554768,0.5978448520223778,0.49064103073167453,0.4904198249199813,0.4926731501814412,0.0,1437.0962487124316,1000,0,1000,0,0,0,846,16,0.846,0.154,0.14330452860326903,988888.3437367138,1147.202254914981,14538.744127132864,0.0,196273045.71629363,8154258.499999986,40326678.25091603,244753982.46720967,0.0,244753982.46720967,48480936.75091601,0.0,0.0,0.0,244753982.46720967,67.98721735200269,13499.999999999998,560.864021589192,2773.7387698884218,16834.602791477613,0.0,16834.602791477613,0.0,16834.602791477613,0.8019197225629979,0.03331614226580535,0.16476413517119665,0.0,0.0,283937.3346487351,244753.98246720966,53072031.96214803,0.0,53072031.96214803,61568.48255469609,53072.03196214803,0.0,0.0,0.0,0.0,22098.6,22.098599999999998,184.0,841.5,0.8415,1.0,1.0,980630.0,980.63,3498.1,4578.0,6722.874270689536,0.14859715648044342,862,14528.0,254.0,21824750.2,780470.2000000005,0.10332765115413854,0.24277257709251102,0.21134681895255333,0.4688976377952754,62.48407648255038,140,0.09347733693153217,0.1551106276834653,0.3991029182159226,0.11381148952968838,0.16948222055781786,0.2010704823518802,0.998196468295695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
79,120,host_pretrain,True,True,0.0,False,True,True,True,1000,0,79000,0,0,9.903913900001498,11242.386584475247,0.0,1000,903,97,0,0.903,0.097,231,0.231,145,0,0.0,15,0,170000.0,0.3,True,1000,0,0,1000,0,0,1000,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,"{""DC-1"": {""DC-1"": 201}, ""DC-2"": {""DC-2"": 202}, ""DC-3"": {""DC-3"": 195}, ""DC-4"": {""DC-4"": 208}, ""DC-5"": {""DC-5"": 194}}","{""DC-1"": 0.0, ""DC-2"": 0.0, ""DC-3"": 0.0, ""DC-4"": 0.0, ""DC-5"": 0.0}",1000,0,1000,758,0.758,231,0.231,11,0.011,0,0,0,0,79000,0,nan,nan,nan,nan,nan,0.10000000149011612,nan,nan,nan,nan,nan,504,79000,79000,27008,1.9932322646417315,0.9929347815258163,1.0002974767297033,-2.0335642056805745,-0.6378164325382502,0.0872986599802971,0.8543632815754603,0.5966583239653754,0.5004374213435406,0.5001933890365301,0.5017036959558488,0.0,1706.8815108320707,1000,0,1000,0,0,0,890,13,0.89,0.11,0.101336365726168,1003832.0217373134,1111.6633684798599,11242.386584475247,0.0,151772218.8904158,7576747.812499999,38899068.210400775,198248034.91331655,0.0,198248034.91331655,46475816.022900775,0.0,0.0,0.0,198248034.91331655,55.06889858703237,13499.999999999996,673.9447852614164,3460.0365249952342,17633.981310256644,0.0,17633.981310256644,0.0,17633.981310256644,0.765567330625889,0.03821852668457931,0.1962141426895318,0.0,0.0,219543.78174232176,198248.03491331654,51294396.5503295,0.0,51294396.5503295,56804.42585861517,51294.3965503295,0.0,0.0,0.0,0.0,20660.4,20.660400000000003,184.0,834.3000000000001,0.8343,1.0,1.0,965003.0,965.003,3229.25,4576.0,6639.214762561954,0.15046960156090866,903,14528.0,254.0,20459054.0,789293.9000000001,0.12526253671791288,0.2217786343612335,0.2764053945186091,0.5334645669291339,83.20128408426014,154,0.11232413087690275,0.1890164309222178,0.5391626550514076,0.14210211177100956,0.20753820919188237,0.25061896673807765,0.990046150429087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
